n	part.num	weight	lambda	dist.1	dist.2	dist.3	dist.4	dist.5
4	40	0.0138181137	1.33732	0.16479	0.16316	0.16579	0.15678	0.16116
4	41	0.011054491	1.53773	0.16563	0.16439	0.16298	0.16632	0.16744
4	42	0.0138181137	1.18215	0.16265	0.15366	0.16624	0.15705	0.17087
4	43	0.0027636227	3.8605	0.17181	0.16929	0.16761	0.16549	0.17732
4	44	0.0088435928	1.68607	0.16203	0.16435	0.16498	0.16084	0.16935
4	45	0.0138181137	1.45404	0.16204	0.1583	0.15749	0.16828	0.15817
4	46	0.0088435928	1.8074	0.16193	0.16405	0.16153	0.17226	0.15839
4	47	0.0138181137	0.71547	0.14227	0.13994	0.14681	0.14975	0.14749
4	48	0.0138181137	1.52168	0.16233	0.15983	0.15929	0.16804	0.16799
4	49	0.0138181137	1.23271	0.16455	0.15272	0.16756	0.15556	0.15689
4	50	0.0138181137	0.1352	0.11092	0.11799	0.11457	0.1127	0.10607
4	51	0.0053061557	2.53403	0.16688	0.16788	0.17393	0.1709	0.16686
4	52	0.0049745209	2.74575	0.17449	0.16221	0.17328	0.16543	0.17244
4	53	0.0062181512	3.62984	0.1803	0.16691	0.16701	0.16953	0.17707
4	54	0.0138181137	0.82664	0.154	0.14824	0.15094	0.15249	0.15828
4	55	0.0138181137	2.19799	0.16331	0.17025	0.16328	0.16828	0.17081
4	56	0.0027636227	3.09926	0.17247	0.1655	0.1689	0.17295	0.17009
4	57	0.0138181137	4.08678	0.18318	0.16655	0.16902	0.17024	0.16766
4	58	0.0070748742	2.91559	0.17057	0.1663	0.16629	0.16603	0.1688
4	59	0.0088435928	2.19688	0.16772	0.17096	0.16703	0.16087	0.16927
4	60	0.011054491	1.63382	0.17573	0.16342	0.16549	0.18044	0.17441
4	61	0.0138181137	0.52637	0.14065	0.14049	0.14325	0.1363	0.13624
4	62	0.0013818114	5.73458	0.17766	0.17029	0.16942	0.1767	0.18026
4	63	0.0082908682	2.2822	0.1661	0.17119	0.17098	0.16701	0.16571
4	64	0.0138181137	1.15518	0.15858	0.16868	0.16251	0.1583	0.15774
4	65	0.0138181137	0.82355	0.15354	0.15693	0.14979	0.1477	0.14521
4	66	0.0049131071	3.36432	0.16955	0.16825	0.16523	0.17364	0.18182
4	67	0.0058957285	4.48751	0.16991	0.16768	0.17692	0.17329	0.16947
4	68	0.0138181137	0.52517	0.13265	0.13554	0.13377	0.13826	0.13458
4	69	0.0012282768	4.90199	0.17156	0.17107	0.17648	0.16923	0.17407
4	70	0.0138181137	0.5972	0.15004	0.13708	0.14128	0.14013	0.14405
4	71	0.0082908682	2.08283	0.17843	0.17878	0.16821	0.16136	0.1753
4	72	0.0055272455	3.28273	0.17341	0.16676	0.17122	0.17797	0.17414
4	73	0.0138181137	0.6974	0.14185	0.14552	0.1581	0.14118	0.14235
4	74	0.0138181137	1.01664	0.16289	0.15319	0.14854	0.15812	0.1616
4	75	0	8.5494	0.17871	0.17364	0.17525	0.17845	0.17121
4	76	0.0138181137	1.23076	0.15856	0.1661	0.16394	0.16387	0.16979
4	77	0.0138181137	1.64104	0.15731	0.17005	0.16978	0.16634	0.16435
4	78	0.0138181137	1.95591	0.16228	0.17258	0.16155	0.16988	0.16993
4	79	0.011054491	2.08333	0.1675	0.17173	0.16161	0.16963	0.16313
4	80	0.0138181137	0.66148	0.14376	0.14263	0.14193	0.1385	0.14521
4	81	0.0138181137	0.89123	0.1571	0.15652	0.16259	0.14953	0.15948
4	82	0.0138181137	0.65235	0.14472	0.14764	0.14987	0.14564	0.14039
4	83	0.0138181137	0.65187	0.14182	0.146	0.14143	0.14833	0.15288
4	84	0.0138181137	0.90277	0.14871	0.15904	0.15597	0.14989	0.15651
4	85	0.011054491	2.272	0.16763	0.16605	0.17481	0.16821	0.17197
4	86	0.0138181137	1.2303	0.15232	0.1617	0.15958	0.16127	0.16095
4	87	0.0138181137	0.57059	0.14239	0.1386	0.1392	0.13877	0.13667
4	88	0.0041454341	3.91664	0.16962	0.16725	0.17791	0.17338	0.1693
4	89	0.0138181137	0.48017	0.13915	0.1297	0.13562	0.13264	0.1309
4	90	0.0138181137	1.30276	0.1586	0.15758	0.15437	0.15886	0.15482
4	91	0.0138181137	0.1962	0.10991	0.11439	0.108	0.10997	0.11509
4	92	0.0138181137	1.55642	0.15939	0.16581	0.15905	0.16224	0.15848
4	93	0.0138181137	0.48059	0.1305	0.13909	0.13796	0.13751	0.13562
4	94	0.0073696606	3.44308	0.16542	0.16557	0.17881	0.16965	0.17475
4	95	0.0010363585	3.37874	0.17686	0.17517	0.16849	0.16529	0.17453
4	96	0.0022108982	5.33731	0.17446	0.17545	0.17158	0.16917	0.16996
4	97	0.0138181137	0.47325	0.13723	0.13588	0.13427	0.13739	0.13776
4	98	0.0055272455	2.47373	0.1689	0.16218	0.16521	0.17086	0.16955
4	99	0.0138181137	1.77247	0.17169	0.15901	0.16478	0.16262	0.1572
4	100	0.0082908682	1.59037	0.16552	0.15917	0.16257	0.16347	0.15946
5	1	0.008870758	1.37401	0.15922	0.16432	0.16007	0.15511	0.15624
5	2	0.0147845966	0.56132	0.1534	0.13973	0.13893	0.13992	0.14852
5	3	0.0147845966	0.79015	0.14678	0.1528	0.14832	0.14701	0.15288
5	4	0.008870758	1.95545	0.16178	0.1656	0.16264	0.15935	0.16378
5	5	0.0066530685	2.37954	0.168	0.16807	0.17784	0.16919	0.16038
5	6	0.0009856398	4.48504	0.17757	0.17653	0.18023	0.16809	0.17382
5	7	0.0118276773	1.56931	0.16574	0.16515	0.15983	0.16109	0.16024
5	8	0.0021903106	3.05864	0.17307	0.16908	0.16816	0.17832	0.16979
5	9	0.001642733	3.03383	0.16959	0.16357	0.16989	0.16904	0.17132
5	10	0.0147845966	1.27682	0.16346	0.15836	0.15437	0.15952	0.17023
5	11	0.0094621418	2.71022	0.16576	0.1655	0.16602	0.17591	0.16566
5	12	0.0118276773	1.66239	0.16194	0.16075	0.17483	0.16556	0.15882
5	13	0.0147845966	0.23253	0.11649	0.11106	0.11559	0.11561	0.11602
5	14	0.0147845966	1.39506	0.15724	0.16243	0.1606	0.15977	0.16308
5	15	0.0011827677	5.39658	0.16827	0.18242	0.17287	0.1733	0.16922
5	16	0.0147845966	2.0123	0.15991	0.16164	0.16296	0.16531	0.16785
5	17	0.0014784597	2.58695	0.16328	0.16745	0.16659	0.16885	0.16634
5	18	0.0118276773	1.91643	0.16135	0.16463	0.16933	0.16639	0.16478
5	19	0.0003942559	3.55938	0.18199	0.16939	0.17285	0.16728	0.17427
5	20	0.0118276773	1.93717	0.16676	0.16101	0.1634	0.16281	0.16423
5	21	0	5.99925	0.17173	0.17013	0.17469	0.16957	0.17535
5	22	0	7.7021	0.1777	0.17862	0.18104	0.16978	0.17692
5	23	0.0147845966	0.16191	0.11162	0.11265	0.11112	0.11298	0.11583
5	24	0.008870758	3.03193	0.17051	0.1713	0.17044	0.17126	0.1661
5	25	0.0147845966	0.71277	0.13967	0.14571	0.14659	0.14655	0.15456
5	26	0.0147845966	0.83472	0.15014	0.14872	0.15431	0.15083	0.1467
5	27	0.0147845966	0.8431	0.15223	0.14422	0.14711	0.15203	0.15852
5	28	0.0094621418	2.86225	0.16667	0.18447	0.16551	0.17205	0.17762
5	29	0.0094621418	1.52482	0.16566	0.16273	0.17141	0.16656	0.16597
5	30	0.0147845966	1.29581	0.15589	0.16347	0.15317	0.15982	0.16082
5	31	0.0147845966	1.42298	0.17258	0.15604	0.1619	0.15933	0.16589
5	32	0.0059138387	2.67331	0.16911	0.17271	0.16152	0.16581	0.174
5	33	0	4.99927	0.1746	0.17426	0.16982	0.17319	0.16999
5	34	0	4.26036	0.17417	0.17256	0.17006	0.18186	0.17744
5	35	0.008870758	2.20626	0.17497	0.16885	0.16844	0.16298	0.16606
5	36	0.0147845966	0.91714	0.15722	0.16037	0.1509	0.15844	0.15426
5	37	0.0147845966	1.59495	0.17783	0.15631	0.1554	0.16902	0.16179
5	38	0.0073922983	1.97214	0.16705	0.16096	0.16097	0.1645	0.1688
5	39	0.0098563978	1.79067	0.16632	0.1694	0.16717	0.16109	0.16427
5	40	0.0147845966	1.23688	0.16048	0.16259	0.16118	0.16162	0.1551
5	41	0.0118276773	1.5281	0.1605	0.16416	0.15743	0.15897	0.15868
5	42	0.0147845966	1.2059	0.17148	0.16276	0.15814	0.15326	0.16248
5	43	0.0019712796	3.8605	0.17181	0.16929	0.16761	0.16549	0.17732
5	44	0.0075697135	1.78455	0.16296	0.15973	0.16406	0.16467	0.16255
5	45	0.0147845966	1.65685	0.16663	0.16598	0.16351	0.16761	0.16478
5	46	0.0094621418	1.63168	0.16676	0.1707	0.16644	0.16292	0.16557
5	47	0.0147845966	0.68182	0.14336	0.14288	0.14197	0.14617	0.14717
5	48	0.0147845966	1.59292	0.16191	0.15695	0.16908	0.1564	0.15986
5	49	0.0147845966	1.40388	0.15916	0.16154	0.16148	0.15874	0.15501
5	50	0.0147845966	0.13324	0.11887	0.11319	0.11332	0.11087	0.11056
5	51	0.0056772851	2.57909	0.16454	0.17269	0.16566	0.16439	0.1663
5	52	0.0053224548	2.80554	0.17087	0.16601	0.16927	0.16719	0.1644
5	53	0.004435379	3.62984	0.1803	0.16691	0.16701	0.16953	0.17707
5	54	0.0147845966	0.86426	0.15838	0.15652	0.14865	0.15216	0.14794
5	55	0.0147845966	2.19087	0.16576	0.16629	0.16819	0.16537	0.17542
5	56	0.0014784597	3.1266	0.16501	0.17263	0.16738	0.16892	0.1754
5	57	0.0098563978	4.18466	0.16698	0.16844	0.17346	0.17911	0.1779
5	58	0.0056772851	2.87589	0.16274	0.17721	0.17201	0.16431	0.16455
5	59	0.0070966064	2.19688	0.16772	0.17096	0.16703	0.16087	0.16927
5	60	0.0118276773	1.71819	0.16513	0.1661	0.17144	0.16422	0.16972
5	61	0.0147845966	0.4854	0.13561	0.13852	0.12939	0.15253	0.13538
5	62	0	5.73458	0.17766	0.17029	0.16942	0.1767	0.18026
5	63	0.008870758	2.2822	0.1661	0.17119	0.17098	0.16701	0.16571
5	64	0.0118276773	1.06043	0.1591	0.16025	0.1581	0.15591	0.1552
5	65	0.0147845966	0.89247	0.15393	0.1641	0.14786	0.15325	0.15163
5	66	0.003504497	3.25259	0.17303	0.17032	0.16583	0.17403	0.17246
5	67	0.0031540473	4.52855	0.17498	0.17382	0.17211	0.17257	0.16814
5	68	0.0147845966	0.53947	0.15536	0.1374	0.13976	0.13967	0.13849
5	69	0	4.90199	0.17156	0.17107	0.17648	0.16923	0.17407
5	70	0.0147845966	0.5908	0.14803	0.14069	0.1456	0.13688	0.14027
5	71	0.008870758	2.01955	0.16271	0.1687	0.16735	0.16533	0.16402
5	72	0.0059138387	3.28273	0.17341	0.16676	0.17122	0.17797	0.17414
5	73	0.0147845966	0.79068	0.15603	0.15288	0.15234	0.14738	0.14572
5	74	0.0147845966	1.08562	0.155	0.16641	0.15368	0.15841	0.15753
5	75	0	8.5494	0.17871	0.17364	0.17525	0.17845	0.17121
5	76	0.0147845966	1.28748	0.16458	0.16228	0.1628	0.16351	0.16885
5	77	0.0147845966	1.62029	0.16055	0.16522	0.16355	0.16916	0.17091
5	78	0.0147845966	2.03677	0.16568	0.16742	0.16212	0.16919	0.16565
5	79	0.0118276773	2.08333	0.1675	0.17173	0.16161	0.16963	0.16313
5	80	0.0147845966	0.65433	0.15328	0.14747	0.14236	0.14899	0.14999
5	81	0.0147845966	1.0425	0.1591	0.1519	0.15406	0.15592	0.15535
5	82	0.0147845966	0.72873	0.1528	0.14801	0.14262	0.14485	0.14918
5	83	0.0147845966	0.59231	0.13269	0.13658	0.14752	0.1467	0.15218
5	84	0.0147845966	0.83334	0.15278	0.15896	0.1485	0.15186	0.1497
5	85	0.0118276773	2.272	0.16763	0.16605	0.17481	0.16821	0.17197
5	86	0.0147845966	1.25719	0.1514	0.15825	0.16141	0.15481	0.16568
5	87	0.0147845966	0.70154	0.15045	0.1435	0.15429	0.14673	0.15352
5	88	0.0022176895	3.87536	0.16585	0.18277	0.17033	0.18126	0.1669
5	89	0.0147845966	0.39978	0.13099	0.13739	0.12966	0.12463	0.13242
5	90	0.0147845966	1.3477	0.16222	0.16019	0.16377	0.15706	0.15706
5	91	0.0147845966	0.1962	0.10991	0.11439	0.108	0.10997	0.11509
5	92	0.0147845966	1.58255	0.16842	0.16365	0.16831	0.16355	0.16468
5	93	0.0147845966	0.347	0.12901	0.12311	0.12167	0.11765	0.12202
5	94	0.0078851182	3.44308	0.16542	0.16557	0.17881	0.16965	0.17475
5	95	0.0011088447	3.37874	0.17686	0.17517	0.16849	0.16529	0.17453
5	96	0	5.33731	0.17446	0.17545	0.17158	0.16917	0.16996
5	97	0.0147845966	0.4163	0.12702	0.12641	0.13622	0.12971	0.12989
5	98	0.0029569193	2.47373	0.1689	0.16218	0.16521	0.17086	0.16955
5	99	0.0147845966	1.74124	0.16719	0.16389	0.16335	0.16685	0.1582
5	100	0.008870758	1.59037	0.16552	0.15917	0.16257	0.16347	0.15946
6	1	0.0095133929	1.45168	0.16096	0.15573	0.1637	0.16538	0.15695
6	2	0.0158556548	0.64104	0.14338	0.13837	0.14311	0.14722	0.14712
6	3	0.0158556548	0.87216	0.15814	0.14314	0.16147	0.15863	0.15686
6	4	0.0095133929	1.94719	0.1632	0.16673	0.16045	0.16242	0.16069
6	5	0.0023783482	2.28638	0.16516	0.16229	0.16921	0.16815	0.16568
6	6	0	4.48504	0.17757	0.17653	0.18023	0.16809	0.17382
6	7	0.0126845239	1.60538	0.16587	0.16024	0.15793	0.16142	0.17516
6	8	0	3.05864	0.17307	0.16908	0.16816	0.17832	0.16979
6	9	0.0017617394	3.03383	0.16959	0.16357	0.16989	0.16904	0.17132
6	10	0.0158556548	1.24026	0.15861	0.16611	0.16458	0.16003	0.16078
6	11	0.0101476191	2.71022	0.16576	0.1655	0.16602	0.17591	0.16566
6	12	0.0126845239	1.59693	0.16762	0.16245	0.16736	0.16867	0.1631
6	13	0.0158556548	0.09911	0.12018	0.13514	0.11978	0.113	0.1176
6	14	0.0158556548	1.28776	0.16421	0.15565	0.16093	0.15594	0.16504
6	15	0	5.39658	0.16827	0.18242	0.17287	0.1733	0.16922
6	16	0.0126845239	2.0123	0.15991	0.16164	0.16296	0.16531	0.16785
6	17	0.0011891741	2.64009	0.17375	0.16684	0.16831	0.16939	0.17051
6	18	0.0126845239	1.91643	0.16135	0.16463	0.16933	0.16639	0.16478
6	19	0	3.55938	0.18199	0.16939	0.17285	0.16728	0.17427
6	20	0.0126845239	1.91813	0.16022	0.16527	0.16331	0.16087	0.16943
6	21	0	5.99925	0.17173	0.17013	0.17469	0.16957	0.17535
6	22	0	7.7021	0.1777	0.17862	0.18104	0.16978	0.17692
6	23	0.0158556548	0.25248	0.11854	0.11221	0.12008	0.11782	0.11556
6	24	0.0095133929	3.24727	0.16882	0.17321	0.1734	0.16502	0.17316
6	25	0.0158556548	0.78366	0.15163	0.15055	0.14686	0.14946	0.14735
6	26	0.0158556548	0.75676	0.14882	0.15743	0.14646	0.14381	0.14225
6	27	0.0158556548	0.70261	0.14896	0.14809	0.14228	0.14637	0.14865
6	28	0.0101476191	2.7298	0.17773	0.16504	0.173	0.16258	0.16653
6	29	0.0101476191	1.3651	0.15343	0.15381	0.15855	0.16095	0.16
6	30	0.0158556548	1.28059	0.16486	0.15657	0.15245	0.15414	0.16493
6	31	0.0158556548	1.2376	0.16103	0.15924	0.15279	0.1575	0.15281
6	32	0.0063422619	2.68163	0.17508	0.16336	0.16586	0.1641	0.17025
6	33	0	4.99927	0.1746	0.17426	0.16982	0.17319	0.16999
6	34	0	4.26036	0.17417	0.17256	0.17006	0.18186	0.17744
6	35	0.0063422619	1.98536	0.16166	0.17401	0.17117	0.15973	0.16969
6	36	0.0158556548	1.05698	0.1524	0.16055	0.15187	0.15277	0.15428
6	37	0.0158556548	1.69367	0.16419	0.16232	0.1571	0.17483	0.1659
6	38	0.0059458706	2.14768	0.16828	0.164	0.16574	0.17037	0.16484
6	39	0.0079278274	1.81893	0.16195	0.1584	0.16559	0.16198	0.16278
6	40	0.0158556548	1.2745	0.16238	0.16312	0.16132	0.15575	0.15833
6	41	0.0126845239	1.40174	0.17374	0.1567	0.163	0.16456	0.15817
6	42	0.0158556548	1.28329	0.16271	0.15387	0.16242	0.16165	0.16056
6	43	0.0010570437	3.87963	0.16851	0.16526	0.16995	0.17309	0.17652
6	44	0.0081180953	1.98678	0.16964	0.16596	0.16767	0.16072	0.16634
6	45	0.0126845239	1.56851	0.17195	0.16469	0.17258	0.15979	0.1642
6	46	0.0101476191	1.58691	0.16807	0.16287	0.16653	0.16683	0.16537
6	47	0.0158556548	0.54079	0.13688	0.14955	0.14374	0.13609	0.14295
6	48	0.0158556548	1.48933	0.16271	0.16607	0.16339	0.16567	0.17142
6	49	0.0158556548	1.33234	0.16141	0.15334	0.16813	0.15579	0.16347
6	50	0.0158556548	0.12604	0.10745	0.12385	0.11828	0.11681	0.10688
6	51	0.0060885714	2.57909	0.16454	0.17269	0.16566	0.16439	0.1663
6	52	0.0038053572	2.71748	0.16679	0.16656	0.16693	0.16555	0.17125
6	53	0.0047566964	3.62984	0.1803	0.16691	0.16701	0.16953	0.17707
6	54	0.0158556548	0.64544	0.14472	0.14525	0.15806	0.13831	0.14287
6	55	0.0118917411	2.1892	0.16439	0.17248	0.17368	0.16661	0.16419
6	56	0.0007927827	3.08568	0.17089	0.16702	0.1728	0.17039	0.17376
6	57	0.0052852183	4.18466	0.16698	0.16844	0.17346	0.17911	0.1779
6	58	0.0060885714	2.97003	0.17606	0.16464	0.1664	0.17552	0.16166
6	59	0.0050738095	2.14347	0.16709	0.16687	0.16691	0.16873	0.17367
6	60	0.0126845239	1.6549	0.16408	0.16417	0.16428	0.1648	0.16106
6	61	0.0158556548	0.52896	0.13642	0.14105	0.13997	0.13541	0.1322
6	62	0	5.73458	0.17766	0.17029	0.16942	0.1767	0.18026
6	63	0.0095133929	2.2822	0.1661	0.17119	0.17098	0.16701	0.16571
6	64	0.0126845239	1.07873	0.15648	0.15136	0.16455	0.14868	0.15599
6	65	0.0158556548	0.89355	0.15651	0.15311	0.1573	0.15562	0.15261
6	66	0.0037583774	3.14212	0.17167	0.17136	0.16699	0.17207	0.17546
6	67	0	4.52855	0.17498	0.17382	0.17211	0.17257	0.16814
6	68	0.0158556548	0.47914	0.13415	0.14046	0.14018	0.13859	0.1365
6	69	0	4.90199	0.17156	0.17107	0.17648	0.16923	0.17407
6	70	0.0158556548	0.44658	0.13274	0.13219	0.12629	0.13699	0.13495
6	71	0.0071350447	1.84794	0.15907	0.16293	0.17648	0.16098	0.17358
6	72	0.0063422619	3.28273	0.17341	0.16676	0.17122	0.17797	0.17414
6	73	0.0158556548	0.75372	0.14856	0.14562	0.14437	0.14877	0.15069
6	74	0.0158556548	0.94507	0.15393	0.1577	0.15439	0.14648	0.15836
6	75	0	8.5494	0.17871	0.17364	0.17525	0.17845	0.17121
6	76	0.0158556548	1.46805	0.16004	0.15793	0.16206	0.16094	0.16346
6	77	0.0158556548	1.65725	0.16432	0.16508	0.1661	0.16662	0.1575
6	78	0.0118917411	1.98064	0.16511	0.16115	0.16607	0.16905	0.16651
6	79	0.0084563492	1.95386	0.16391	0.16466	0.16012	0.16475	0.16928
6	80	0.0158556548	0.77278	0.14544	0.1563	0.15257	0.14932	0.14091
6	81	0.0158556548	0.95543	0.15067	0.16106	0.14739	0.15016	0.15543
6	82	0.0158556548	0.70327	0.16004	0.15009	0.15353	0.15261	0.14202
6	83	0.0158556548	0.59111	0.14353	0.15062	0.14109	0.14251	0.14192
6	84	0.0158556548	0.98806	0.15599	0.15428	0.15665	0.14922	0.15094
6	85	0.0042281746	2.24004	0.1663	0.16749	0.17175	0.16769	0.17052
6	86	0.0158556548	1.30418	0.16202	0.16044	0.16271	0.16166	0.15793
6	87	0.0158556548	0.66641	0.14393	0.13861	0.14299	0.15037	0.13941
6	88	0.0023783482	3.76459	0.17217	0.16536	0.17736	0.17592	0.17134
6	89	0.0158556548	0.42227	0.12881	0.13355	0.12511	0.12682	0.13001
6	90	0.0158556548	1.38959	0.15538	0.15955	0.16241	0.1648	0.16511
6	91	0.0158556548	0.227	0.11116	0.11078	0.11748	0.11096	0.10932
6	92	0.0095133929	1.5419	0.15967	0.17544	0.17604	0.16924	0.16001
6	93	0.0158556548	0.39095	0.13373	0.12444	0.13406	0.12702	0.13093
6	94	0.0084563492	3.44308	0.16542	0.16557	0.17881	0.16965	0.17475
6	95	0.0005945871	3.48745	0.16448	0.17431	0.16508	0.17998	0.17056
6	96	0	5.33731	0.17446	0.17545	0.17158	0.16917	0.16996
6	97	0.0158556548	0.30734	0.12318	0.11828	0.1225	0.11823	0.11642
6	98	0.003171131	2.52145	0.1635	0.16642	0.16419	0.16844	0.16464
6	99	0.0126845239	1.69671	0.1623	0.15962	0.16618	0.1602	0.17498
6	100	0.0095133929	1.65531	0.1652	0.16243	0.17113	0.16579	0.16318
7	1	0.0098564877	1.51553	0.16088	0.16753	0.15847	0.17285	0.16117
7	2	0.0164274795	0.44481	0.12951	0.1289	0.13729	0.13375	0.12624
7	3	0.0164274795	1.03944	0.15289	0.15185	0.16355	0.16032	0.16344
7	4	0.0098564877	1.85278	0.16864	0.16406	0.1615	0.16091	0.16741
7	5	0.0024641219	2.25279	0.1785	0.16187	0.16742	0.17296	0.16513
7	6	0	4.48504	0.17757	0.17653	0.18023	0.16809	0.17382
7	7	0.0131419836	1.46904	0.16696	0.16651	0.16687	0.16062	0.16569
7	8	0	3.05864	0.17307	0.16908	0.16816	0.17832	0.16979
7	9	0.0018252755	3.03383	0.16959	0.16357	0.16989	0.16904	0.17132
7	10	0.0164274795	1.31305	0.16033	0.16044	0.15409	0.16583	0.1591
7	11	0.0105135869	2.71022	0.16576	0.1655	0.16602	0.17591	0.16566
7	12	0.0131419836	1.72317	0.16631	0.16785	0.1588	0.16601	0.16432
7	13	0.0164274795	0.09911	0.12018	0.13514	0.11978	0.113	0.1176
7	14	0.0164274795	1.36247	0.15658	0.15895	0.16096	0.15644	0.16389
7	15	0	5.39658	0.16827	0.18242	0.17287	0.1733	0.16922
7	16	0.0131419836	1.92481	0.16909	0.16746	0.16172	0.16605	0.16086
7	17	0	2.64009	0.17375	0.16684	0.16831	0.16939	0.17051
7	18	0.0131419836	1.91643	0.16135	0.16463	0.16933	0.16639	0.16478
7	19	0	3.55938	0.18199	0.16939	0.17285	0.16728	0.17427
7	20	0.0131419836	1.91315	0.16007	0.16124	0.16927	0.16262	0.16632
7	21	0	5.99925	0.17173	0.17013	0.17469	0.16957	0.17535
7	22	0	7.7021	0.1777	0.17862	0.18104	0.16978	0.17692
7	23	0.0164274795	0.25248	0.11854	0.11221	0.12008	0.11782	0.11556
7	24	0.0098564877	3.24727	0.16882	0.17321	0.1734	0.16502	0.17316
7	25	0.0164274795	0.66668	0.14495	0.13754	0.14755	0.14235	0.1428
7	26	0.0164274795	0.86683	0.14719	0.15247	0.14822	0.15178	0.15419
7	27	0.0164274795	0.76027	0.15239	0.15428	0.14631	0.14797	0.15592
7	28	0.0105135869	2.7298	0.17773	0.16504	0.173	0.16258	0.16653
7	29	0.0105135869	1.3651	0.15343	0.15381	0.15855	0.16095	0.16
7	30	0.0164274795	1.193	0.16003	0.16031	0.15596	0.15426	0.15685
7	31	0.0164274795	1.21594	0.16148	0.15485	0.15561	0.15577	0.15729
7	32	0.0065709918	2.7287	0.16406	0.1752	0.16226	0.17124	0.17495
7	33	0	4.99927	0.1746	0.17426	0.16982	0.17319	0.16999
7	34	0	4.26036	0.17417	0.17256	0.17006	0.18186	0.17744
7	35	0.0065709918	1.87352	0.16237	0.16525	0.16454	0.16845	0.16357
7	36	0.0164274795	1.07914	0.15268	0.15453	0.15703	0.15658	0.15803
7	37	0.0164274795	1.62822	0.16715	0.16167	0.1593	0.1659	0.15854
7	38	0.0061603048	2.08824	0.17794	0.16424	0.16676	0.16122	0.17112
7	39	0.0082137398	1.77665	0.16705	0.15809	0.15957	0.16695	0.16321
7	40	0.0164274795	1.30038	0.15866	0.16067	0.15852	0.1553	0.16108
7	41	0.0131419836	1.30869	0.16311	0.16345	0.15685	0.16283	0.17126
7	42	0.0164274795	1.28329	0.16271	0.15387	0.16242	0.16165	0.16056
7	43	0.0010951653	3.87963	0.16851	0.16526	0.16995	0.17309	0.17652
7	44	0.0084108695	1.98678	0.16964	0.16596	0.16767	0.16072	0.16634
7	45	0.0131419836	1.60212	0.16108	0.169	0.16405	0.16366	0.16301
7	46	0.0078851902	1.58691	0.16807	0.16287	0.16653	0.16683	0.16537
7	47	0.0164274795	0.54079	0.13688	0.14955	0.14374	0.13609	0.14295
7	48	0.0164274795	1.64834	0.16027	0.15788	0.15817	0.16449	0.16004
7	49	0.0164274795	1.35332	0.16437	0.1614	0.15914	0.16665	0.16521
7	50	0.0164274795	0.16376	0.11997	0.10764	0.11483	0.1087	0.11167
7	51	0.0063081521	2.46639	0.16863	0.16393	0.16718	0.16369	0.16574
7	52	0.0019712975	2.51286	0.16479	0.1728	0.16667	0.1706	0.16536
7	53	0	3.62984	0.1803	0.16691	0.16701	0.16953	0.17707
7	54	0.0164274795	0.55162	0.14587	0.13817	0.14227	0.13898	0.14099
7	55	0.0123206096	2.27105	0.16984	0.16565	0.16424	0.16811	0.16796
7	56	0	3.08568	0.17089	0.16702	0.1728	0.17039	0.17376
7	57	0	4.18466	0.16698	0.16844	0.17346	0.17911	0.1779
7	58	0.0063081521	2.97003	0.17606	0.16464	0.1664	0.17552	0.16166
7	59	0	2.14347	0.16709	0.16687	0.16691	0.16873	0.17367
7	60	0.0131419836	1.6549	0.16408	0.16417	0.16428	0.1648	0.16106
7	61	0.0164274795	0.76049	0.14645	0.15267	0.14545	0.14311	0.15136
7	62	0	5.73458	0.17766	0.17029	0.16942	0.1767	0.18026
7	63	0.0065709918	2.30341	0.16938	0.1668	0.16744	0.16545	0.17185
7	64	0.0131419836	0.85682	0.15102	0.1505	0.15169	0.1516	0.15784
7	65	0.0164274795	0.93524	0.15541	0.14826	0.15683	0.14937	0.15141
7	66	0	3.14212	0.17167	0.17136	0.16699	0.17207	0.17546
7	67	0	4.52855	0.17498	0.17382	0.17211	0.17257	0.16814
7	68	0.0164274795	0.43352	0.13463	0.13007	0.13014	0.13036	0.1302
7	69	0	4.90199	0.17156	0.17107	0.17648	0.16923	0.17407
7	70	0.0164274795	0.59483	0.13728	0.13781	0.13704	0.13867	0.14871
7	71	0.0073923658	1.84794	0.15907	0.16293	0.17648	0.16098	0.17358
7	72	0	3.28273	0.17341	0.16676	0.17122	0.17797	0.17414
7	73	0.0164274795	0.6873	0.14564	0.1487	0.14786	0.15219	0.14328
7	74	0.0164274795	1.00001	0.15509	0.15318	0.1555	0.15489	0.15439
7	75	0	8.5494	0.17871	0.17364	0.17525	0.17845	0.17121
7	76	0.0164274795	1.52636	0.16835	0.16351	0.16019	0.16872	0.15849
7	77	0.0164274795	1.44486	0.16244	0.16388	0.15788	0.15807	0.16541
7	78	0.0123206096	1.81654	0.16594	0.16533	0.16358	0.1627	0.15874
7	79	0.0087613224	1.84777	0.17597	0.16509	0.16551	0.17893	0.16573
7	80	0.0164274795	0.92458	0.15552	0.15778	0.15466	0.16022	0.16351
7	81	0.0164274795	1.03174	0.1618	0.16388	0.16503	0.1581	0.15864
7	82	0.0164274795	0.73766	0.14881	0.14615	0.14698	0.14406	0.15777
7	83	0.0164274795	0.47189	0.13711	0.13059	0.13544	0.14281	0.13516
7	84	0.0164274795	1.03327	0.15216	0.14799	0.15347	0.15234	0.14944
7	85	0.0043806612	2.10034	0.16592	0.17004	0.1653	0.16826	0.16825
